"CODE","YEAR","MONTH","DAY","DUMMY","DATE","DIVELOCATION","BROAD LOCATION","DAYS","NO OF DIVES","VIZ","CURRENT","WIND","WEATHER","TEMP","SEA COND.","DIVER NUMBERS","REBREATHER","COUNT","LATITUDE","LONGITUDE","SPECIES_COMMON","ABUNDANCE","SPECIES_SCIENTIFIC","DATASET","OWNER"
"D2838",2010,2,28,NA,"28/02","NORTH","Protea_pinnacles",1,1,"35","1","5","Sunny","28","Calm","1",NA,106,-30.8249,30.4884,"TIGER",1,"GALEOCERDO CUVIER","UVC-S","ROLAND"
"D2839",2010,3,1,NA,"01/03","SOUTH","Protea_pinnacles",1,1,"30","1.5","0-18","Sunny","28-25","Choppy","2",NA,91,-30.8434,30.4771,"SHH",3,"SPHYRNA LEWINI","UVC-S","ROLAND"
"D2839",2010,3,1,NA,"01/03","SOUTH","Protea_pinnacles",1,1,"30","1.5","0-18","Sunny","28-25","Choppy","2",NA,91,-30.8434,30.4771,"ZAMBEZI / BULL",2,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D2839",2010,3,1,NA,"01/03","SOUTH","Protea_pinnacles",1,1,"30","1.5","0-18","Sunny","28-25","Choppy","2",NA,91,-30.8434,30.4771,"TIGER",1,"GALEOCERDO CUVIER","UVC-S","ROLAND"
"D2841",2010,3,2,NA,"02/03","NORTH","Protea_pinnacles",1,1,"25","1","15","Overcast","27-23","Rough","2",NA,106,-30.8249,30.4884,"TIGER",1,"GALEOCERDO CUVIER","UVC-S","ROLAND"
"D2843",2010,3,3,NA,"03/03","SOUTH","Protea_pinnacles",1,1,"25","1","0","Overcast","27-24","Huge Swells","2",NA,91,-30.8434,30.4771,"SHH",1,"SPHYRNA LEWINI","UVC-S","ROLAND"
"D2843",2010,3,3,NA,"03/03","SOUTH","Protea_pinnacles",1,1,"25","1","0","Overcast","27-24","Huge Swells","2",NA,91,-30.8434,30.4771,"ZAMBEZI / BULL",1,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D2843",2010,3,3,NA,"03/03","SOUTH","Protea_pinnacles",1,1,"25","1","0","Overcast","27-24","Huge Swells","2",NA,91,-30.8434,30.4771,"TIGER",1,"GALEOCERDO CUVIER","UVC-S","ROLAND"
"D2845",2010,3,4,NA,"04/03","NORTH","Protea_pinnacles",1,1,"25","1","18","Overcast","27-21","Choppy","1",NA,106,-30.8249,30.4884,"ZAMBEZI / BULL",3,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D2845",2010,3,4,NA,"04/03","NORTH","Protea_pinnacles",1,1,"25","1","18","Overcast","27-21","Choppy","1",NA,106,-30.8249,30.4884,"TIGER",1,"GALEOCERDO CUVIER","UVC-S","ROLAND"
"D2849",2010,3,7,NA,"07/03","NORTH","Protea_pinnacles",1,1,"35","1","10","Sunny","24-17","Unsettled","2",NA,106,-30.8249,30.4884,"ZAMBEZI / BULL",2,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D2850",2010,3,8,NA,"08/03","SOUTH","Protea_pinnacles",1,1,"15","1","15","Sunny","21-17","Unsettled","2",NA,91,-30.8434,30.4771,"SHH",1,"SPHYRNA LEWINI","UVC-S","ROLAND"
"D2850",2010,3,8,NA,"08/03","SOUTH","Protea_pinnacles",1,1,"15","1","15","Sunny","21-17","Unsettled","2",NA,91,-30.8434,30.4771,"ZAMBEZI / BULL",4,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D2851",2010,3,9,NA,"09/03","SOUTH","Protea_pinnacles",1,1,"15","0.3","15-25","Sunny","21-17","Unsettled","1",NA,91,-30.8434,30.4771,"ZAMBEZI / BULL",2,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D2851",2010,3,9,NA,"09/03","SOUTH","Protea_pinnacles",1,1,"15","0.3","15-25","Sunny","21-17","Unsettled","1",NA,91,-30.8434,30.4771,"BLACKTIP",1,"CARCHARHINUS LIMBATUS","UVC-S","ROLAND"
"D2852",2010,3,10,NA,"10/03","SOUTH","Protea_pinnacles",1,1,"20-5-30","0.7","5","Sunny","23-18","Calm","4",NA,91,-30.8434,30.4771,"ZAMBEZI / BULL",2,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D2852",2010,3,10,NA,"10/03","SOUTH","Protea_pinnacles",1,1,"20-5-30","0.7","5","Sunny","23-18","Calm","4",NA,91,-30.8434,30.4771,"BLACKTIP",3,"CARCHARHINUS LIMBATUS","UVC-S","ROLAND"
"D2860",2010,3,15,NA,"15/03","SOUTH","Protea_pinnacles",1,1,"15","0.2","3","Cloudy","26-23","Swells",NA,NA,91,-30.8434,30.4771,"ZAMBEZI / BULL",2,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D2860",2010,3,15,NA,"15/03","SOUTH","Protea_pinnacles",1,1,"15","0.2","3","Cloudy","26-23","Swells",NA,NA,91,-30.8434,30.4771,"TIGER",1,"GALEOCERDO CUVIER","UVC-S","ROLAND"
"D2870",2010,3,21,NA,"21/03","NORTH","Protea_pinnacles",1,1,"20-10","0","15","Sunny","26-20","Unsettled","4",NA,106,-30.8249,30.4884,"TIGER",1,"GALEOCERDO CUVIER","UVC-S","ROLAND"
"D2879",2010,3,26,NA,"26/03","SOUTH","Protea_pinnacles",1,1,"20","2.5","0","Cloudy","24-22","Calm","2",NA,91,-30.8434,30.4771,"SHH",2,"SPHYRNA LEWINI","UVC-S","ROLAND"
"D2886",2010,4,1,NA,"01/04","SOUTH","Protea_pinnacles",1,1,"25","3","0","Sunny","26","Swells","1",NA,91,-30.8434,30.4771,"ZAMBEZI / BULL",6,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D2886",2010,4,1,NA,"01/04","SOUTH","Protea_pinnacles",1,1,"25","3","0","Sunny","26","Swells","1",NA,91,-30.8434,30.4771,"SANDSHARK",8,"RYNCHOBATUS DJIDDENSIS","UVC-S","ROLAND"
"D2887",2010,4,2,NA,"02/04","NORTH","Protea_pinnacles",1,1,"15","3","0","Sunny","25-22","Calm","1",NA,106,-30.8249,30.4884,"ZAMBEZI / BULL",2,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D2887",2010,4,2,NA,"02/04","NORTH","Protea_pinnacles",1,1,"15","3","0","Sunny","25-22","Calm","1",NA,106,-30.8249,30.4884,"BLACKTIP",3,"CARCHARHINUS LIMBATUS","UVC-S","ROLAND"
"D2887",2010,4,2,NA,"02/04","NORTH","Protea_pinnacles",1,1,"15","3","0","Sunny","25-22","Calm","1",NA,106,-30.8249,30.4884,"TIGER",2,"GALEOCERDO CUVIER","UVC-S","ROLAND"
"D2888",2010,4,3,NA,"03/04","NORTH","Protea_pinnacles",1,1,"20","1.5","0","Sunny","26-22","Flat","2",NA,106,-30.8249,30.4884,"SHH",1,"SPHYRNA LEWINI","UVC-S","ROLAND"
"D2888",2010,4,3,NA,"03/04","NORTH","Protea_pinnacles",1,1,"20","1.5","0","Sunny","26-22","Flat","2",NA,106,-30.8249,30.4884,"ZAMBEZI / BULL",5,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D2888",2010,4,3,NA,"03/04","NORTH","Protea_pinnacles",1,1,"20","1.5","0","Sunny","26-22","Flat","2",NA,106,-30.8249,30.4884,"BLACKTIP",2,"CARCHARHINUS LIMBATUS","UVC-S","ROLAND"
"D2888",2010,4,3,NA,"03/04","NORTH","Protea_pinnacles",1,1,"20","1.5","0","Sunny","26-22","Flat","2",NA,106,-30.8249,30.4884,"TIGER",3,"GALEOCERDO CUVIER","UVC-S","ROLAND"
"D2890",2010,4,4,NA,"04/04","SOUTH","Protea_pinnacles",1,1,"20","0.5","20","Overcast","25-20","Rough","3",NA,91,-30.8434,30.4771,"ZAMBEZI / BULL",2,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D2890",2010,4,4,NA,"04/04","SOUTH","Protea_pinnacles",1,1,"20","0.5","20","Overcast","25-20","Rough","3",NA,91,-30.8434,30.4771,"BLACKTIP",3,"CARCHARHINUS LIMBATUS","UVC-S","ROLAND"
"D2890",2010,4,4,NA,"04/04","SOUTH","Protea_pinnacles",1,1,"20","0.5","20","Overcast","25-20","Rough","3",NA,91,-30.8434,30.4771,"TIGER",2,"GALEOCERDO CUVIER","UVC-S","ROLAND"
"D2893",2010,4,5,NA,"05/04","SOUTH","Protea_pinnacles",1,1,"20","0.5","0","Overcast","26-22","Choppy","1",NA,91,-30.8434,30.4771,"ZAMBEZI / BULL",2,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D2893",2010,4,5,NA,"05/04","SOUTH","Protea_pinnacles",1,1,"20","0.5","0","Overcast","26-22","Choppy","1",NA,91,-30.8434,30.4771,"TIGER",1,"GALEOCERDO CUVIER","UVC-S","ROLAND"
"D2894",2010,4,6,NA,"06/04","NORTH","Protea_pinnacles",1,1,"15-10","1.5","10","Partly Cloud","27-23","Calm","2",NA,106,-30.8249,30.4884,"ZAMBEZI / BULL",2,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D2896",2010,4,7,NA,"07/04","NORTH","Protea_pinnacles",1,1,"20","1.5","20","Sunny","NS","Rough","2",NA,106,-30.8249,30.4884,"BLACKTIP",1,"CARCHARHINUS LIMBATUS","UVC-S","ROLAND"
"D2898",2010,4,8,NA,"08/04","SOUTH","Protea_pinnacles",1,1,"25-15","1","20","Sunny","NS","Swells","2",NA,91,-30.8434,30.4771,"ZAMBEZI / BULL",3,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D2898",2010,4,8,NA,"08/04","SOUTH","Protea_pinnacles",1,1,"25-15","1","20","Sunny","NS","Swells","2",NA,91,-30.8434,30.4771,"SANDSHARK",5,"RYNCHOBATUS DJIDDENSIS","UVC-S","ROLAND"
"D2898",2010,4,8,NA,"08/04","SOUTH","Protea_pinnacles",1,1,"25-15","1","20","Sunny","NS","Swells","2",NA,91,-30.8434,30.4771,"BLACKTIP",1,"CARCHARHINUS LIMBATUS","UVC-S","ROLAND"
"D2900",2010,4,9,NA,"09/04","SOUTH","Protea_pinnacles",1,1,"15","2","10","Sunny","26-24","Calm","1",NA,91,-30.8434,30.4771,"ZAMBEZI / BULL",6,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D2900",2010,4,9,NA,"09/04","SOUTH","Protea_pinnacles",1,1,"15","2","10","Sunny","26-24","Calm","1",NA,91,-30.8434,30.4771,"SANDSHARK",15,"RYNCHOBATUS DJIDDENSIS","UVC-S","ROLAND"
"D2900",2010,4,9,NA,"09/04","SOUTH","Protea_pinnacles",1,1,"15","2","10","Sunny","26-24","Calm","1",NA,91,-30.8434,30.4771,"TIGER",1,"GALEOCERDO CUVIER","UVC-S","ROLAND"
"D2907",2010,4,17,NA,"17/04","SOUTH","Protea_pinnacles",1,1,"15","2.5","NS","Sunny","26-21","Unsettled","1",NA,91,-30.8434,30.4771,"SHH",1,"SPHYRNA LEWINI","UVC-S","ROLAND"
"D2907",2010,4,17,NA,"17/04","SOUTH","Protea_pinnacles",1,1,"15","2.5","NS","Sunny","26-21","Unsettled","1",NA,91,-30.8434,30.4771,"ZAMBEZI / BULL",6,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D2907",2010,4,17,NA,"17/04","SOUTH","Protea_pinnacles",1,1,"15","2.5","NS","Sunny","26-21","Unsettled","1",NA,91,-30.8434,30.4771,"SANDSHARK",15,"RYNCHOBATUS DJIDDENSIS","UVC-S","ROLAND"
"D2915",2010,4,25,NA,"25/04","SOUTH","Protea_pinnacles",1,1,"18","0.8","18","Sunny","26","Swells","2",NA,91,-30.8434,30.4771,"SHH",1,"SPHYRNA LEWINI","UVC-S","ROLAND"
"D2915",2010,4,25,NA,"25/04","SOUTH","Protea_pinnacles",1,1,"18","0.8","18","Sunny","26","Swells","2",NA,91,-30.8434,30.4771,"ZAMBEZI / BULL",3,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D2915",2010,4,25,NA,"25/04","SOUTH","Protea_pinnacles",1,1,"18","0.8","18","Sunny","26","Swells","2",NA,91,-30.8434,30.4771,"SANDSHARK",10,"RYNCHOBATUS DJIDDENSIS","UVC-S","ROLAND"
"D2917",2010,4,26,NA,"26/04","SOUTH","Protea_pinnacles",1,1,"30","2","0-10","Sunny","26","Flat","3",NA,91,-30.8434,30.4771,"SHH",20,"SPHYRNA LEWINI","UVC-S","ROLAND"
"D2917",2010,4,26,NA,"26/04","SOUTH","Protea_pinnacles",1,1,"30","2","0-10","Sunny","26","Flat","3",NA,91,-30.8434,30.4771,"ZAMBEZI / BULL",4,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D2917",2010,4,26,NA,"26/04","SOUTH","Protea_pinnacles",1,1,"30","2","0-10","Sunny","26","Flat","3",NA,91,-30.8434,30.4771,"SANDSHARK",54,"RYNCHOBATUS DJIDDENSIS","UVC-S","ROLAND"
"D2917",2010,4,26,NA,"26/04","SOUTH","Protea_pinnacles",1,1,"30","2","0-10","Sunny","26","Flat","3",NA,91,-30.8434,30.4771,"TIGER",4,"GALEOCERDO CUVIER","UVC-S","ROLAND"
"D2919",2010,4,27,NA,"27/04","SOUTH","Protea_pinnacles",1,1,"25","2","8","Sunny","26","Calm","2",NA,91,-30.8434,30.4771,"SHH",2,"SPHYRNA LEWINI","UVC-S","ROLAND"
"D2919",2010,4,27,NA,"27/04","SOUTH","Protea_pinnacles",1,1,"25","2","8","Sunny","26","Calm","2",NA,91,-30.8434,30.4771,"ZAMBEZI / BULL",5,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D2919",2010,4,27,NA,"27/04","SOUTH","Protea_pinnacles",1,1,"25","2","8","Sunny","26","Calm","2",NA,91,-30.8434,30.4771,"SANDSHARK",15,"RYNCHOBATUS DJIDDENSIS","UVC-S","ROLAND"
"D2919",2010,4,27,NA,"27/04","SOUTH","Protea_pinnacles",1,1,"25","2","8","Sunny","26","Calm","2",NA,91,-30.8434,30.4771,"BLACKTIP",2,"CARCHARHINUS LIMBATUS","UVC-S","ROLAND"
"D2921",2010,4,28,NA,"28/04","SOUTH","Protea_pinnacles",1,1,"5","0.8","10","Sunny","23","Flat","2",NA,91,-30.8434,30.4771,"ZAMBEZI / BULL",4,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D2921",2010,4,28,NA,"28/04","SOUTH","Protea_pinnacles",1,1,"5","0.8","10","Sunny","23","Flat","2",NA,91,-30.8434,30.4771,"SANDSHARK",2,"RYNCHOBATUS DJIDDENSIS","UVC-S","ROLAND"
"D2931",2010,5,6,NA,"06/05","SOUTH","Protea_pinnacles",1,1,"20","0.8","15","Sunny","26","Calm-Choppy","2",NA,91,-30.8434,30.4771,"ZAMBEZI / BULL",3,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D2931",2010,5,6,NA,"06/05","SOUTH","Protea_pinnacles",1,1,"20","0.8","15","Sunny","26","Calm-Choppy","2",NA,91,-30.8434,30.4771,"SANDSHARK",15,"RYNCHOBATUS DJIDDENSIS","UVC-S","ROLAND"
"D2931",2010,5,6,NA,"06/05","SOUTH","Protea_pinnacles",1,1,"20","0.8","15","Sunny","26","Calm-Choppy","2",NA,91,-30.8434,30.4771,"BLACKTIP",1,"CARCHARHINUS LIMBATUS","UVC-S","ROLAND"
"D2933",2010,5,7,NA,"07/05","NORTH","Protea_pinnacles",1,1,"35","1","18","Cloudy","26","Rough","2",NA,106,-30.8249,30.4884,"ZAMBEZI / BULL",4,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D2935",2010,5,8,NA,"08/05","SOUTH","Protea_pinnacles",1,1,"30","1","0-25","Cloudy","25","Rough","2",NA,91,-30.8434,30.4771,"ZAMBEZI / BULL",5,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D2935",2010,5,8,NA,"08/05","SOUTH","Protea_pinnacles",1,1,"30","1","0-25","Cloudy","25","Rough","2",NA,91,-30.8434,30.4771,"SANDSHARK",20,"RYNCHOBATUS DJIDDENSIS","UVC-S","ROLAND"
"D2935",2010,5,8,NA,"08/05","SOUTH","Protea_pinnacles",1,1,"30","1","0-25","Cloudy","25","Rough","2",NA,91,-30.8434,30.4771,"BLACKTIP",1,"CARCHARHINUS LIMBATUS","UVC-S","ROLAND"
"D2937",2010,5,9,NA,"09/05","NORTH","Protea_pinnacles",1,1,"30","1","12","Sunny","25","Unsettled","2",NA,106,-30.8249,30.4884,"ZAMBEZI / BULL",4,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D2937",2010,5,9,NA,"09/05","NORTH","Protea_pinnacles",1,1,"30","1","12","Sunny","25","Unsettled","2",NA,106,-30.8249,30.4884,"BLACKTIP",1,"CARCHARHINUS LIMBATUS","UVC-S","ROLAND"
"D2939",2010,5,10,NA,"10/05","SOUTH","Protea_pinnacles",1,1,"20","0.5","8","Sunny","25","Calm","2",NA,91,-30.8434,30.4771,"ZAMBEZI / BULL",5,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D2939",2010,5,10,NA,"10/05","SOUTH","Protea_pinnacles",1,1,"20","0.5","8","Sunny","25","Calm","2",NA,91,-30.8434,30.4771,"SANDSHARK",19,"RYNCHOBATUS DJIDDENSIS","UVC-S","ROLAND"
"D2939",2010,5,10,NA,"10/05","SOUTH","Protea_pinnacles",1,1,"20","0.5","8","Sunny","25","Calm","2",NA,91,-30.8434,30.4771,"BLACKTIP",10,"CARCHARHINUS LIMBATUS","UVC-S","ROLAND"
"D2941",2010,5,11,NA,"11/05","NORTH","Protea_pinnacles",1,1,"18","0.3","8","Sunny","25","Swells","2",NA,106,-30.8249,30.4884,"ZAMBEZI / BULL",3,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D2941",2010,5,11,NA,"11/05","NORTH","Protea_pinnacles",1,1,"18","0.3","8","Sunny","25","Swells","2",NA,106,-30.8249,30.4884,"BLACKTIP",1,"CARCHARHINUS LIMBATUS","UVC-S","ROLAND"
"D2941",2010,5,11,NA,"11/05","NORTH","Protea_pinnacles",1,1,"18","0.3","8","Sunny","25","Swells","2",NA,106,-30.8249,30.4884,"TIGER",2,"GALEOCERDO CUVIER","UVC-S","ROLAND"
"D2945",2010,5,14,NA,"14/05","SOUTH","Protea_pinnacles",1,1,"30","0.6","15","Partly Cloud","24-19","Unsettled","1",NA,91,-30.8434,30.4771,"ZAMBEZI / BULL",3,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D2945",2010,5,14,NA,"14/05","SOUTH","Protea_pinnacles",1,1,"30","0.6","15","Partly Cloud","24-19","Unsettled","1",NA,91,-30.8434,30.4771,"BLACKTIP",3,"CARCHARHINUS LIMBATUS","UVC-S","ROLAND"
"D2947",2010,5,16,NA,"16/05","NORTH","Protea_pinnacles",1,1,"25","0.3","8","Sunny","NS","Calm","2",NA,106,-30.8249,30.4884,"RAGGIE",140,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D2947",2010,5,16,NA,"16/05","NORTH","Protea_pinnacles",1,1,"25","0.3","8","Sunny","NS","Calm","2",NA,106,-30.8249,30.4884,"BLACKTIP",3,"CARCHARHINUS LIMBATUS","UVC-S","ROLAND"
"D2949",2010,5,18,NA,"18/05","NORTH","Protea_pinnacles",1,1,"30","0","10","Sunny","20-18","Calm","1",NA,106,-30.8249,30.4884,"ZAMBEZI / BULL",4,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D2949",2010,5,18,NA,"18/05","NORTH","Protea_pinnacles",1,1,"30","0","10","Sunny","20-18","Calm","1",NA,106,-30.8249,30.4884,"RAGGIE",250,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D2949",2010,5,18,NA,"18/05","NORTH","Protea_pinnacles",1,1,"30","0","10","Sunny","20-18","Calm","1",NA,106,-30.8249,30.4884,"BLACKTIP",2,"CARCHARHINUS LIMBATUS","UVC-S","ROLAND"
"D2949",2010,5,18,NA,"18/05","NORTH","Protea_pinnacles",1,1,"30","0","10","Sunny","20-18","Calm","1",NA,106,-30.8249,30.4884,"TIGER",1,"GALEOCERDO CUVIER","UVC-S","ROLAND"
"D2952",2010,5,21,NA,"21/05","NORTH","Protea_pinnacles",1,1,"20","0","0","Sunny","23-18","Flat","2",NA,106,-30.8249,30.4884,"ZAMBEZI / BULL",1,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D2952",2010,5,21,NA,"21/05","NORTH","Protea_pinnacles",1,1,"20","0","0","Sunny","23-18","Flat","2",NA,106,-30.8249,30.4884,"RAGGIE",300,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D2953",2010,5,22,NA,"22/05","NORTH","Protea_pinnacles",1,1,"15","0.2","0","Sunny","22-19","Flat","1",NA,106,-30.8249,30.4884,"RAGGIE",70,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D2954",2010,5,23,NA,"23/05","NORTH","Protea_pinnacles",1,1,"15","0.2","0-15","Sunny","23-18","Flat","1",NA,106,-30.8249,30.4884,"ZAMBEZI / BULL",3,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D2954",2010,5,23,NA,"23/05","NORTH","Protea_pinnacles",1,1,"15","0.2","0-15","Sunny","23-18","Flat","1",NA,106,-30.8249,30.4884,"RAGGIE",200,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D2954",2010,5,23,NA,"23/05","NORTH","Protea_pinnacles",1,1,"15","0.2","0-15","Sunny","23-18","Flat","1",NA,106,-30.8249,30.4884,"BLACKTIP",1,"CARCHARHINUS LIMBATUS","UVC-S","ROLAND"
"D2956",2010,5,25,NA,"25/05","NORTH","Protea_pinnacles",1,1,"5","0","0","Sunny","22-20","Flat","1",NA,106,-30.8249,30.4884,"ZAMBEZI / BULL",2,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D2956",2010,5,25,NA,"25/05","NORTH","Protea_pinnacles",1,1,"5","0","0","Sunny","22-20","Flat","1",NA,106,-30.8249,30.4884,"RAGGIE",250,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D2958",2010,5,27,NA,"27/05","NORTH","Protea_pinnacles",1,1,"20","1","0-12","Partly Cloud","24-21","Calm","1",NA,106,-30.8249,30.4884,"ZAMBEZI / BULL",2,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D2958",2010,5,27,NA,"27/05","NORTH","Protea_pinnacles",1,1,"20","1","0-12","Partly Cloud","24-21","Calm","1",NA,106,-30.8249,30.4884,"RAGGIE",200,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D2962",2010,5,31,NA,"31/05","SOUTH","Protea_pinnacles",1,1,"25","NS","0","Sunny","21","Calm","2",NA,91,-30.8434,30.4771,"RAGGIE",60,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D2964",2010,6,1,NA,"01/06","NORTH","Protea_pinnacles",1,1,"20","1.5","0-5","Sunny","24","Calm","1",NA,106,-30.8249,30.4884,"ZAMBEZI / BULL",4,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D2964",2010,6,1,NA,"01/06","NORTH","Protea_pinnacles",1,1,"20","1.5","0-5","Sunny","24","Calm","1",NA,106,-30.8249,30.4884,"RAGGIE",60,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D2967",2010,6,4,NA,"04/06","NORTH","Protea_pinnacles",1,1,"15","2","12","Sunny+Partly cloudy","22-20","Calm","1",NA,106,-30.8249,30.4884,"ZAMBEZI / BULL",1,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D2967",2010,6,4,NA,"04/06","NORTH","Protea_pinnacles",1,1,"15","2","12","Sunny+Partly cloudy","22-20","Calm","1",NA,106,-30.8249,30.4884,"RAGGIE",20,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D2968",2010,6,5,NA,"05/06","SOUTH","Protea_pinnacles",1,1,"25","2","10","Sunny","23","Unsettled","1",NA,91,-30.8434,30.4771,"SHH",3,"SPHYRNA LEWINI","UVC-S","ROLAND"
"D2968",2010,6,5,NA,"05/06","SOUTH","Protea_pinnacles",1,1,"25","2","10","Sunny","23","Unsettled","1",NA,91,-30.8434,30.4771,"ZAMBEZI / BULL",2,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D2968",2010,6,5,NA,"05/06","SOUTH","Protea_pinnacles",1,1,"25","2","10","Sunny","23","Unsettled","1",NA,91,-30.8434,30.4771,"SANDSHARK",3,"RYNCHOBATUS DJIDDENSIS","UVC-S","ROLAND"
"D2968",2010,6,5,NA,"05/06","SOUTH","Protea_pinnacles",1,1,"25","2","10","Sunny","23","Unsettled","1",NA,91,-30.8434,30.4771,"BLACKTIP",4,"CARCHARHINUS LIMBATUS","UVC-S","ROLAND"
"D2971",2010,6,8,NA,"08/06","SOUTH","Protea_pinnacles",1,1,"20","1","0-25","Sunny-Overcast","23",NA,NA,NA,91,-30.8434,30.4771,"ZAMBEZI / BULL",7,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D2971",2010,6,8,NA,"08/06","SOUTH","Protea_pinnacles",1,1,"20","1","0-25","Sunny-Overcast","23",NA,NA,NA,91,-30.8434,30.4771,"SANDSHARK",5,"RYNCHOBATUS DJIDDENSIS","UVC-S","ROLAND"
"D2971",2010,6,8,NA,"08/06","SOUTH","Protea_pinnacles",1,1,"20","1","0-25","Sunny-Overcast","23",NA,NA,NA,91,-30.8434,30.4771,"BLACKTIP",6,"CARCHARHINUS LIMBATUS","UVC-S","ROLAND"
"D2977",2010,6,14,NA,"14/06","SOUTH","Protea_pinnacles",1,1,"12","0.3","18","Sunny","22","Calm-Choppy","2",NA,91,-30.8434,30.4771,"ZAMBEZI / BULL",6,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D2977",2010,6,14,NA,"14/06","SOUTH","Protea_pinnacles",1,1,"12","0.3","18","Sunny","22","Calm-Choppy","2",NA,91,-30.8434,30.4771,"SANDSHARK",4,"RYNCHOBATUS DJIDDENSIS","UVC-S","ROLAND"
"D2977",2010,6,14,NA,"14/06","SOUTH","Protea_pinnacles",1,1,"12","0.3","18","Sunny","22","Calm-Choppy","2",NA,91,-30.8434,30.4771,"BLACKTIP",8,"CARCHARHINUS LIMBATUS","UVC-S","ROLAND"
"D2980",2010,6,16,NA,"16/06","SOUTH","Protea_pinnacles",1,1,"15","0.1","10","Sunny","22","Rough","1",NA,91,-30.8434,30.4771,"ZAMBEZI / BULL",2,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D2980",2010,6,16,NA,"16/06","SOUTH","Protea_pinnacles",1,1,"15","0.1","10","Sunny","22","Rough","1",NA,91,-30.8434,30.4771,"RAGGIE",4,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D2980",2010,6,16,NA,"16/06","SOUTH","Protea_pinnacles",1,1,"15","0.1","10","Sunny","22","Rough","1",NA,91,-30.8434,30.4771,"BLACKTIP",1,"CARCHARHINUS LIMBATUS","UVC-S","ROLAND"
"D2982",2010,6,18,NA,"18/06","NORTH","Protea_pinnacles",1,1,"20","1","15","Sunny","23","Swells","2",NA,106,-30.8249,30.4884,"ZAMBEZI / BULL",1,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
"D2982",2010,6,18,NA,"18/06","NORTH","Protea_pinnacles",1,1,"20","1","15","Sunny","23","Swells","2",NA,106,-30.8249,30.4884,"RAGGIE",40,"CARCHARIAS TAURUS","UVC-S","ROLAND"
"D2984",2010,6,19,NA,"19/06","SOUTH","Protea_pinnacles",1,1,"20","1","5","Sunny","22","Calm","2",NA,91,-30.8434,30.4771,"ZAMBEZI / BULL",4,"CARCHARHINUS LEUCAS","UVC-S","ROLAND"
