"speciesrange","area_km2","perc_in_area","range_in_area","CUR_NME","SPECIES_SCIENTIFIC","type"
290000,7558.98047,0,0,"Southwest Indian Seamounts Marine Protected Area","MOBULA MOBULAR","iucn"
1041600,7558.98047,0.00718240920694025,7481.19742994896,"Southwest Indian Seamounts Marine Protected Area","MOBULA TARAPACANA","iucn"
1041600,7558.98047,0.00718240920694025,7481.19742994896,"Southwest Indian Seamounts Marine Protected Area","MOBULA THURSTONI","iucn"
14500,7558.98047,0,0,"Southwest Indian Seamounts Marine Protected Area","MUSTELUS MOSIS","iucn"
192300,7558.98047,0.0124805141275127,2400.0028667207,"Southwest Indian Seamounts Marine Protected Area","MUSTELUS MUSTELUS","iucn"
205800,7558.98047,0.0116618215098187,2400.0028667207,"Southwest Indian Seamounts Marine Protected Area","MUSTELUS PALUMBES","iucn"
175300,7558.98047,0.00468393602539869,821.09398525239,"Southwest Indian Seamounts Marine Protected Area","MYLIOBATIS AQUILA","iucn"
86900,7558.98047,0.00506357907639358,440.025021738602,"Southwest Indian Seamounts Marine Protected Area","NARKE CAPENSIS","iucn"
6100,7558.98047,0,0,"Southwest Indian Seamounts Marine Protected Area","NEBRIUS FERRUGINEUS","iucn"
32600,7558.98047,0,0,"Southwest Indian Seamounts Marine Protected Area","NEGAPRION ACUTIDENS","iucn"
109800,7558.98047,0,0,"Southwest Indian Seamounts Marine Protected Area","NEORAJA STEHMANNI","iucn"
175200,7558.98047,0.00548415053999728,960.823174607523,"Southwest Indian Seamounts Marine Protected Area","NOTORYNCHUS CEPEDIANUS","iucn"
77800,7558.98047,0,0,"Southwest Indian Seamounts Marine Protected Area","ODONTASPIS FEROX","iucn"
125000,7558.98047,0,0,"Southwest Indian Seamounts Marine Protected Area","OXYNOTUS CENTRINA","iucn"
44100,7558.98047,0,0,"Southwest Indian Seamounts Marine Protected Area","PATEOBATIS JENKINSII","iucn"
118800,7558.98047,0.0212917433810786,2529.45911367214,"Southwest Indian Seamounts Marine Protected Area","PLIOTREMA WARRENI","iucn"
42200,7558.98047,0,0,"Southwest Indian Seamounts Marine Protected Area","PORODERMA AFRICANUM","iucn"
115400,7558.98047,0.0158519129633514,1829.31075597075,"Southwest Indian Seamounts Marine Protected Area","PORODERMA PANTHERINUM","iucn"
1041600,7558.98047,0.00718240920694025,7481.19742994896,"Southwest Indian Seamounts Marine Protected Area","PRIONACE GLAUCA","iucn"
6000,7558.98047,0,0,"Southwest Indian Seamounts Marine Protected Area","PRISTIS PRISTIS","iucn"
6300,7558.98047,0,0,"Southwest Indian Seamounts Marine Protected Area","PRISTIS ZIJSRON","iucn"
274600,7558.98047,0,0,"Southwest Indian Seamounts Marine Protected Area","PSEUDOCARCHARIAS KAMOHARAI","iucn"
168100,7558.98047,0.00630923963966566,1060.5831834278,"Southwest Indian Seamounts Marine Protected Area","PTEROPLATYTRYGON VIOLACEA","iucn"
70200,7558.98047,0.00884696877291021,621.057207858297,"Southwest Indian Seamounts Marine Protected Area","RAJA OCELLIFERA","iucn"
203000,7558.98047,0.0156143630903059,3169.7157073321,"Southwest Indian Seamounts Marine Protected Area","RAJA STRAELENI","iucn"
171100,7558.98047,0.00678241103978248,1160.47052890678,"Southwest Indian Seamounts Marine Protected Area","RAJA STRAELINI","iucn"
209000,7558.98047,0.021158638066189,4422.1553558335,"Southwest Indian Seamounts Marine Protected Area","RAJELLA BARNARDI","iucn"
206500,7558.98047,0.0171463404349923,3540.71929982591,"Southwest Indian Seamounts Marine Protected Area","RAJELLA CAUDASPINOSA","iucn"
70300,7558.98047,0.0287752150920684,2022.89762097241,"Southwest Indian Seamounts Marine Protected Area","RAJELLA DISSIMILIS","iucn"
190700,7558.98047,0.0235871504062842,4498.06958247839,"Southwest Indian Seamounts Marine Protected Area","RAJELLA LEOPARDA","iucn"
21200,7558.98047,0,0,"Southwest Indian Seamounts Marine Protected Area","RAJELLA RAVIDULA","iucn"
5000,7558.98047,0,0,"Southwest Indian Seamounts Marine Protected Area","RHINA ANCYLOSTOMA","iucn"
729400,7558.98047,0.00691597610092485,5044.51296801459,"Southwest Indian Seamounts Marine Protected Area","RHINCODON TYPUS","iucn"
6500,7558.98047,0,0,"Southwest Indian Seamounts Marine Protected Area","RHINOBATOS AUSTINI","iucn"
5000,7558.98047,0,0,"Southwest Indian Seamounts Marine Protected Area","RHINOBATOS HOLCORHYNCHUS","iucn"
107600,7558.98047,0.019505686316145,2098.8118476172,"Southwest Indian Seamounts Marine Protected Area","RHINOCHIMAERA ATLANTICA","iucn"
1700,7558.98047,0,0,"Southwest Indian Seamounts Marine Protected Area","RHIZOPRIONODON ACUTUS","iucn"
11800,7558.98047,0,0,"Southwest Indian Seamounts Marine Protected Area","RHYNCHOBATUS DJIDDENSIS","iucn"
265400,7558.98047,0.00437253401999541,1160.47052890678,"Southwest Indian Seamounts Marine Protected Area","ROSTRORAJA ALBA","iucn"
202000,7558.98047,0.0138620258742605,2800.12922660062,"Southwest Indian Seamounts Marine Protected Area","SCYLIORHINUS CAPENSIS","iucn"
8900,7558.98047,0,0,"Southwest Indian Seamounts Marine Protected Area","SCYLLIOGALEUS QUECKETTI","iucn"
35200,7558.98047,0,0,"Southwest Indian Seamounts Marine Protected Area","SOMNIOSUS ANTARCTICUS","iucn"
66900,7558.98047,0,0,"Southwest Indian Seamounts Marine Protected Area","SPHYRNA LEWINI","iucn"
86500,7558.98047,0,0,"Southwest Indian Seamounts Marine Protected Area","SPHYRNA MOKARRAN","iucn"
286900,7558.98047,0.00334898283237199,960.823174607523,"Southwest Indian Seamounts Marine Protected Area","SPHYRNA ZYGAENA","iucn"
218400,7558.98047,0.0128172938056737,2799.29696715913,"Southwest Indian Seamounts Marine Protected Area","SQUALUS ACANTHIAS","iucn"
6600,7558.98047,0,0,"Southwest Indian Seamounts Marine Protected Area","SQUALUS ACUTIPINNIS","iucn"
118700,7558.98047,0.00136539556101452,162.072453092424,"Southwest Indian Seamounts Marine Protected Area","SQUALUS BASSI","iucn"
2100,7558.98047,0,0,"Southwest Indian Seamounts Marine Protected Area","SQUALUS BLAINVILLE","iucn"
15700,7558.98047,0,0,"Southwest Indian Seamounts Marine Protected Area","SQUALUS MAHIA","iucn"
172300,7558.98047,0.0145089391305844,2499.89021219969,"Southwest Indian Seamounts Marine Protected Area","SQUALUS MARGARETSMITHAE","iucn"
89400,7558.98047,0,0,"Southwest Indian Seamounts Marine Protected Area","SQUATINA AFRICANA","iucn"
127500,7558.98047,0,0,"Southwest Indian Seamounts Marine Protected Area","STEGOSTOMA TIGRINUM","iucn"
2500,7558.98047,0,0,"Southwest Indian Seamounts Marine Protected Area","TAENIURA LYMMA","iucn"
34500,7558.98047,0,0,"Southwest Indian Seamounts Marine Protected Area","TAENIUROPS MEYENI","iucn"
141300,7558.98047,0.0176920751040318,2499.89021219969,"Southwest Indian Seamounts Marine Protected Area","TETRONARCE COWLEYI","iucn"
122900,7558.98047,0.00668099255697632,821.09398525239,"Southwest Indian Seamounts Marine Protected Area","TETRONARCE NOBILIANA","iucn"
147200,7558.98047,0.0163043673010917,2400.0028667207,"Southwest Indian Seamounts Marine Protected Area","TORPEDO FUSCOMACULATA","iucn"
30800,7558.98047,0,0,"Southwest Indian Seamounts Marine Protected Area","TORPEDO MARMORATA","iucn"
7500,7558.98047,0,0,"Southwest Indian Seamounts Marine Protected Area","TORPEDO SINUSPERSICI","iucn"
1900,7558.98047,0,0,"Southwest Indian Seamounts Marine Protected Area","TRIAENODON OBESUS","iucn"
15400,7558.98047,0,0,"Southwest Indian Seamounts Marine Protected Area","TRIAKIS MEGALOPTERUS","iucn"
56600,7558.98047,0,0,"Southwest Indian Seamounts Marine Protected Area","UROGYMNUS ASPERRIMUS","iucn"
253800,7558.98047,0.0177215071487373,4497.71851434952,"Southwest Indian Seamounts Marine Protected Area","ZAMEUS SQUAMULOSUS","iucn"
24400,34.88039,0.00131066212676373,31.9801558930351,"Stilbaai Marine Protected Area","ACROTERIOBATUS ANNULATUS","iucn"
200,34.88039,0,0,"Stilbaai Marine Protected Area","ACROTERIOBATUS BLOCHII","iucn"
7500,34.88039,0,0,"Stilbaai Marine Protected Area","ACROTERIOBATUS LEUCOSPILUS","iucn"
46900,34.88039,0,0,"Stilbaai Marine Protected Area","ACROTERIOBATUS OCELLATUS","iucn"
105000,34.88039,0,0,"Stilbaai Marine Protected Area","AETOBATUS OCELLATUS","iucn"
89900,34.88039,0.000355730321390824,31.9801558930351,"Stilbaai Marine Protected Area","AETOMYLAEUS BOVINUS","iucn"
337400,34.88039,0,0,"Stilbaai Marine Protected Area","ALOPIAS PELAGICUS","iucn"
1041600,34.88039,0.0000307029146438509,31.9801558930351,"Stilbaai Marine Protected Area","ALOPIAS SUPERCILIOSUS","iucn"
983500,34.88039,0.0000325166811317083,31.9801558930351,"Stilbaai Marine Protected Area","ALOPIAS VULPINUS","iucn"
207900,34.88039,0.000153824703670202,31.9801558930351,"Stilbaai Marine Protected Area","AMBLYRAJA HYPERBOREA","iucn"
4300,34.88039,0,0,"Stilbaai Marine Protected Area","AMBLYRAJA ROBERTSI","iucn"
1500,34.88039,0,0,"Stilbaai Marine Protected Area","ANACANTHOBATIS MARMORATA","iucn"
50500,34.88039,0,0,"Stilbaai Marine Protected Area","APRISTURUS MICROPS","iucn"
39200,34.88039,0,0,"Stilbaai Marine Protected Area","APRISTURUS SALDANHA","iucn"
55800,34.88039,0,0,"Stilbaai Marine Protected Area","BATHYRAJA SMITHII","iucn"
122700,34.88039,0.000260636967343399,31.9801558930351,"Stilbaai Marine Protected Area","BATHYTOSHIA BREVICAUDATA","iucn"
230400,34.88039,0.000138802759952409,31.9801558930351,"Stilbaai Marine Protected Area","BATHYTOSHIA LATA","iucn"
173400,34.88039,0.000184429964781056,31.9801558930351,"Stilbaai Marine Protected Area","CALLORHINCHUS CAPENSIS","iucn"
10600,34.88039,0,0,"Stilbaai Marine Protected Area","CARCHARHINUS ALBIMARGINATUS","iucn"
21200,34.88039,0,0,"Stilbaai Marine Protected Area","CARCHARHINUS ALTIMUS","iucn"
3400,34.88039,0,0,"Stilbaai Marine Protected Area","CARCHARHINUS AMBOINENSIS","iucn"
85800,34.88039,0.000372729089662414,31.9801558930351,"Stilbaai Marine Protected Area","CARCHARHINUS BRACHYURUS","iucn"
98000,34.88039,0.000326328121357501,31.9801558930351,"Stilbaai Marine Protected Area","CARCHARHINUS BREVIPINNA","iucn"
152100,34.88039,0,0,"Stilbaai Marine Protected Area","CARCHARHINUS FALCIFORMIS","iucn"
2700,34.88039,0,0,"Stilbaai Marine Protected Area","CARCHARHINUS HUMANI","iucn"
76000,34.88039,0.000420791524908357,31.9801558930351,"Stilbaai Marine Protected Area","CARCHARHINUS LEUCAS","iucn"
18800,34.88039,0,0,"Stilbaai Marine Protected Area","CARCHARHINUS LIMBATUS","iucn"
1016500,34.88039,0.000031461048591279,31.9801558930351,"Stilbaai Marine Protected Area","CARCHARHINUS LONGIMANUS","iucn"
700,34.88039,0,0,"Stilbaai Marine Protected Area","CARCHARHINUS MELANOPTERUS","iucn"
290000,34.88039,0.000110276399631156,31.9801558930351,"Stilbaai Marine Protected Area","CARCHARHINUS OBSCURUS","iucn"
8700,34.88039,0,0,"Stilbaai Marine Protected Area","CARCHARHINUS PLUMBEUS","iucn"
3100,34.88039,0,0,"Stilbaai Marine Protected Area","CARCHARHINUS SORRAH","iucn"
152600,34.88039,0.000209568518302982,31.9801558930351,"Stilbaai Marine Protected Area","CARCHARIAS TAURUS","iucn"
1041600,34.88039,0.0000307029146438509,31.9801558930351,"Stilbaai Marine Protected Area","CARCHARODON CARCHARIAS","iucn"
46800,34.88039,0,0,"Stilbaai Marine Protected Area","CENTROPHORUS GRANULOSUS","iucn"
17800,34.88039,0,0,"Stilbaai Marine Protected Area","CENTROPHORUS MOLUCCENSIS","iucn"
294100,34.88039,0,0,"Stilbaai Marine Protected Area","CENTROPHORUS SQUAMOSUS","iucn"
76600,34.88039,0,0,"Stilbaai Marine Protected Area","CENTROPHORUS UYATO","iucn"
118800,34.88039,0,0,"Stilbaai Marine Protected Area","CENTROSCYLLIUM FABRICII","iucn"
112900,34.88039,0,0,"Stilbaai Marine Protected Area","CENTROSCYMNUS COELOLEPIS","iucn"
101900,34.88039,0,0,"Stilbaai Marine Protected Area","CENTROSCYMNUS OWSTONII","iucn"
126000,34.88039,0,0,"Stilbaai Marine Protected Area","CENTROSELACHUS CREPIDATER","iucn"
2500,34.88039,0,0,"Stilbaai Marine Protected Area","CEPHALOSCYLLIUM SUFFLANS","iucn"
568100,34.88039,0.0000562931805897467,31.9801558930351,"Stilbaai Marine Protected Area","CETORHINUS MAXIMUS","iucn"
12400,34.88039,0,0,"Stilbaai Marine Protected Area","CHIMAERA NOTAFRICANA","iucn"
43300,34.88039,0,0,"Stilbaai Marine Protected Area","CHLAMYDOSELACHUS AFRICANA","iucn"
56800,34.88039,0,0,"Stilbaai Marine Protected Area","CIRRHIGALEUS ASPER","iucn"
17500,34.88039,0,0,"Stilbaai Marine Protected Area","CRURIRAJA DURBANENSIS","iucn"
185100,34.88039,0,0,"Stilbaai Marine Protected Area","CRURIRAJA HULLEYI","iucn"
10100,34.88039,0,0,"Stilbaai Marine Protected Area","CRURIRAJA PARCOMACULATA","iucn"
104300,34.88039,0,0,"Stilbaai Marine Protected Area","DALATIAS LICHA","iucn"
45000,34.88039,0.000710670130956335,31.9801558930351,"Stilbaai Marine Protected Area","DASYATIS CHRYSONOTA","iucn"
246700,34.88039,0,0,"Stilbaai Marine Protected Area","DEANIA CALCEA","iucn"
13100,34.88039,0,0,"Stilbaai Marine Protected Area","DEANIA PROFUNDORUM","iucn"
400,34.88039,0,0,"Stilbaai Marine Protected Area","DEANIA QUADRISPINOSA","iucn"
2800,34.88039,0,0,"Stilbaai Marine Protected Area","DIPTURUS CAMPBELLI","iucn"
128100,34.88039,0,0,"Stilbaai Marine Protected Area","DIPTURUS DOUTREI","iucn"
4800,34.88039,0,0,"Stilbaai Marine Protected Area","DIPTURUS LANCEOROSTRATUS","iucn"
183700,34.88039,0,0,"Stilbaai Marine Protected Area","DIPTURUS PULLOPUNCTATUS","iucn"
231700,34.88039,0,0,"Stilbaai Marine Protected Area","DIPTURUS SPRINGERI","iucn"
3700,34.88039,0,0,"Stilbaai Marine Protected Area","DIPTURUS STENORHYNCHUS","iucn"
246500,34.88039,0.000129736940742536,31.9801558930351,"Stilbaai Marine Protected Area","ECHINORHINUS BRUCUS","iucn"
700,34.88039,0,0,"Stilbaai Marine Protected Area","ELECTROLUX ADDISONI","iucn"
800,34.88039,0,0,"Stilbaai Marine Protected Area","ERIDACNIS SINUANS","iucn"
240900,34.88039,0.000132752826455106,31.9801558930351,"Stilbaai Marine Protected Area","ETMOPTERUS BIGELOWI","iucn"
71200,34.88039,0,0,"Stilbaai Marine Protected Area","ETMOPTERUS COMPAGNOI","iucn"
441700,34.88039,0.0000724024358003964,31.9801558930351,"Stilbaai Marine Protected Area","ETMOPTERUS LUCIFER","iucn"
276500,34.88039,0.00011566059997481,31.9801558930351,"Stilbaai Marine Protected Area","ETMOPTERUS PUSILLUS","iucn"
91400,34.88039,0,0,"Stilbaai Marine Protected Area","ETMOPTERUS SCULPTUS","iucn"
5500,34.88039,0,0,"Stilbaai Marine Protected Area","ETMOPTERUS SENTOSUS","iucn"
47500,34.88039,0,0,"Stilbaai Marine Protected Area","ETMOPTERUS VIATOR","iucn"
104000,34.88039,0,0,"Stilbaai Marine Protected Area","EUPROTOMICROIDES ZANTEDESCHIA","iucn"
197700,34.88039,0,0,"Stilbaai Marine Protected Area","EUPROTOMICRUS BISPINATUS","iucn"
137800,34.88039,0,0,"Stilbaai Marine Protected Area","GALEOCERDO CUVIER","iucn"
209600,34.88039,0.000152577079642343,31.9801558930351,"Stilbaai Marine Protected Area","GALEORHINUS GALEUS","iucn"
32700,34.88039,0,0,"Stilbaai Marine Protected Area","GALEUS POLLI","iucn"
26700,34.88039,0.00119775864767922,31.9801558930351,"Stilbaai Marine Protected Area","GYMNURA NATALENSIS","iucn"
9500,34.88039,0,0,"Stilbaai Marine Protected Area","HALAELURUS LINEATUS","iucn"
68200,34.88039,0.000468917241833359,31.9801558930351,"Stilbaai Marine Protected Area","HALAELURUS NATALENSIS","iucn"
60800,34.88039,0.000525989406135446,31.9801558930351,"Stilbaai Marine Protected Area","HAPLOBLEPHARUS EDWARDSII","iucn"
4100,34.88039,0,0,"Stilbaai Marine Protected Area","HAPLOBLEPHARUS FUSCUS","iucn"
4800,34.88039,0,0,"Stilbaai Marine Protected Area","HAPLOBLEPHARUS KISTNASAMYI","iucn"
7200,34.88039,0.00329091086030804,23.6945581942179,"Stilbaai Marine Protected Area","HAPLOBLEPHARUS PICTUS","iucn"
36400,34.88039,0,0,"Stilbaai Marine Protected Area","HARRIOTTA RALEIGHANA","iucn"
49000,34.88039,0,0,"Stilbaai Marine Protected Area","HEMIPRISTIS ELONGATA","iucn"
177600,34.88039,0.000180068445343666,31.9801558930351,"Stilbaai Marine Protected Area","HEPTRANCHIAS PERLO","iucn"
11000,34.88039,0,0,"Stilbaai Marine Protected Area","HETERODONTUS RAMALHEIRA","iucn"
11600,34.88039,0,0,"Stilbaai Marine Protected Area","HETERONARCE GARMANI","iucn"
143100,34.88039,0,0,"Stilbaai Marine Protected Area","HETEROSCYMNOIDES MARLEYI","iucn"
263900,34.88039,0.000121182856737534,31.9801558930351,"Stilbaai Marine Protected Area","HEXANCHUS GRISEUS","iucn"
6900,34.88039,0,0,"Stilbaai Marine Protected Area","HEXANCHUS NAKAMURAI","iucn"
325900,34.88039,0.0000981287385487422,31.9801558930351,"Stilbaai Marine Protected Area","HEXATRYGON BICKELLI","iucn"
5700,34.88039,0,0,"Stilbaai Marine Protected Area","HIMANTURA UARNAK","iucn"
600,34.88039,0,0,"Stilbaai Marine Protected Area","HOLOALAELURUS PUNCTATUS","iucn"
10200,34.88039,0,0,"Stilbaai Marine Protected Area","HOLOHALAELURUS FAVUS","iucn"
600,34.88039,0,0,"Stilbaai Marine Protected Area","HOLOHALAELURUS PUNCTATUS","iucn"
247100,34.88039,0,0,"Stilbaai Marine Protected Area","HOLOHALAELURUS REGANI","iucn"
120500,34.88039,0,0,"Stilbaai Marine Protected Area","HYDROLAGUS AFFINIS","iucn"
32900,34.88039,0,0,"Stilbaai Marine Protected Area","HYDROLAGUS AFRICANUS","iucn"
99900,34.88039,0,0,"Stilbaai Marine Protected Area","HYPOGALEUS HYUGAENSIS","iucn"
857200,34.88039,0.0000373076946955612,31.9801558930351,"Stilbaai Marine Protected Area","ISURUS OXYRINCHUS","iucn"
1002600,34.88039,0.0000318972231129414,31.9801558930351,"Stilbaai Marine Protected Area","ISURUS PAUCUS","iucn"
999100,34.88039,0.0000320089639605996,31.9801558930351,"Stilbaai Marine Protected Area","LAMNA NASUS","iucn"
8500,34.88039,0,0,"Stilbaai Marine Protected Area","LEUCORAJA COMPAGNOI","iucn"
187000,34.88039,0,0,"Stilbaai Marine Protected Area","LEUCORAJA WALLACEI","iucn"
300,34.88039,0,0,"Stilbaai Marine Protected Area","LOXODON MACRORHINUS","iucn"
31700,34.88039,0,0,"Stilbaai Marine Protected Area","MALACORAJA SPINACIDERMIS","iucn"
1041600,34.88039,0.0000307029146438509,31.9801558930351,"Stilbaai Marine Protected Area","MEGACHASMA PELAGIOS","iucn"
304400,34.88039,0.000105059644852283,31.9801558930351,"Stilbaai Marine Protected Area","MITSUKURINA OWSTONI","iucn"
222300,34.88039,0,0,"Stilbaai Marine Protected Area","MOBULA ALFREDI","iucn"
199500,34.88039,0,0,"Stilbaai Marine Protected Area","MOBULA BIROSTRIS","iucn"
131200,34.88039,0,0,"Stilbaai Marine Protected Area","MOBULA EREGOODOO","iucn"
226800,34.88039,0,0,"Stilbaai Marine Protected Area","MOBULA KUHLII","iucn"
290000,34.88039,0,0,"Stilbaai Marine Protected Area","MOBULA MOBULAR","iucn"
1041600,34.88039,0.0000307029146438509,31.9801558930351,"Stilbaai Marine Protected Area","MOBULA TARAPACANA","iucn"
1041600,34.88039,0.0000307029146438509,31.9801558930351,"Stilbaai Marine Protected Area","MOBULA THURSTONI","iucn"
14500,34.88039,0,0,"Stilbaai Marine Protected Area","MUSTELUS MOSIS","iucn"
192300,34.88039,0.000166303462782294,31.9801558930351,"Stilbaai Marine Protected Area","MUSTELUS MUSTELUS","iucn"
205800,34.88039,0.000155394343503572,31.9801558930351,"Stilbaai Marine Protected Area","MUSTELUS PALUMBES","iucn"
175300,34.88039,0.000182431009087479,31.9801558930351,"Stilbaai Marine Protected Area","MYLIOBATIS AQUILA","iucn"
86900,34.88039,0.000368010999919852,31.9801558930351,"Stilbaai Marine Protected Area","NARKE CAPENSIS","iucn"
6100,34.88039,0,0,"Stilbaai Marine Protected Area","NEBRIUS FERRUGINEUS","iucn"
32600,34.88039,0,0,"Stilbaai Marine Protected Area","NEGAPRION ACUTIDENS","iucn"
109800,34.88039,0,0,"Stilbaai Marine Protected Area","NEORAJA STEHMANNI","iucn"
175200,34.88039,0.000182535136375771,31.9801558930351,"Stilbaai Marine Protected Area","NOTORYNCHUS CEPEDIANUS","iucn"
77800,34.88039,0,0,"Stilbaai Marine Protected Area","ODONTASPIS FEROX","iucn"
125000,34.88039,0,0,"Stilbaai Marine Protected Area","OXYNOTUS CENTRINA","iucn"
44100,34.88039,0,0,"Stilbaai Marine Protected Area","PATEOBATIS JENKINSII","iucn"
118800,34.88039,0.000199449143048972,23.6945581942179,"Stilbaai Marine Protected Area","PLIOTREMA WARRENI","iucn"
